Region,Level,Item,production
Africa,Commodity,Precious metal ores and concentrates,4644772498.1157
Africa,Commodity,"Lead, zinc and tin ores and concentrates",3093222911.213001
Africa,Commodity,Other non-ferrous metal ores and concentrates,5332799315.3261175
Africa,Commodity,Stone,5099372135.521874
Africa,Commodity,Sand and clay,7592976164.602181
Africa,Commodity,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",3531975824.2814374
Africa,Commodity,Products of meat cattle,5169030358.854956
Africa,Commodity,Products of meat pigs,4597983357.7067995
Africa,Commodity,Products of meat poultry,5085633654.060721
Africa,Commodity,Meat products nec,7045755049.473678
Africa,Commodity,products of Vegetable oils and fats,4445848148.772986
Africa,Commodity,Dairy products,9326321672.617338
Africa,Commodity,Processed rice,2127196418.421193
Africa,Commodity,Sugar,1890101500.9887896
Africa,Commodity,Food products nec,47968236455.07858
Africa,Commodity,Beverages,20657341057.854107
Africa,Commodity,Fish products,13117281927.830433
Africa,Commodity,Tobacco products (16),4168288015.928366
Africa,Commodity,Textiles (17),13034845229.817654
Africa,Commodity,Wearing apparel; furs (18),17737966647.46074
Africa,Commodity,Leather and leather products (19),6657929551.249088
Africa,Commodity,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),12362614287.027489
Africa,Commodity,"Wood material for treatment, Re-processing of secondary wood material into new wood material",0.0
Africa,Commodity,Pulp,1381669576.8361678
Africa,Commodity,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",0.0
Africa,Commodity,Paper and paper products,9425790445.022045
Africa,Commodity,Printed matter and recorded media (22),14788620575.02929
Africa,Commodity,Coke Oven Coke,766316489.8004061
Africa,Commodity,Gas Coke,0.0
Africa,Commodity,Coal Tar,16050479.628000887
Africa,Commodity,Motor Gasoline,7472510369.565964
Africa,Commodity,Aviation Gasoline,31260608.711902015
Africa,Commodity,Gasoline Type Jet Fuel,42483937.35608565
Africa,Commodity,Kerosene Type Jet Fuel,4743995700.668089
Africa,Commodity,Kerosene,2279488045.4906645
Africa,Commodity,Gas/Diesel Oil,8125612182.641554
Africa,Commodity,Heavy Fuel Oil,3867137663.6665697
Africa,Commodity,Refinery Gas,88218828.90505762
Africa,Commodity,Liquefied Petroleum Gases (LPG),8766147471.71721
Africa,Commodity,Refinery Feedstocks,1895111784.7717867
Africa,Commodity,Ethane,174112042.09339997
Africa,Commodity,Naphtha,6304921717.636378
Africa,Commodity,White Spirit & SBP,48516354.21998191
Africa,Commodity,Lubricants,2579485829.388204
Africa,Commodity,Bitumen,200531069.76045448
Africa,Commodity,Paraffin Waxes,55819109.56028205
Africa,Commodity,Petroleum Coke,84124322.168342
Africa,Commodity,Non-specified Petroleum Products,72976804.85545683
Africa,Commodity,Nuclear fuel,951100363.1644101
Africa,Commodity,"Plastics, basic",5384591745.234998
Africa,Commodity,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",0.0
Africa,Commodity,N-fertiliser,449437583.8604274
Africa,Commodity,P- and other fertiliser,3923864371.52485
Africa,Commodity,Chemicals nec,25888425943.469482
Africa,Commodity,Charcoal,628286520.076292
Africa,Commodity,Additives/Blending Components,115854858.9752633
Africa,Commodity,Biogasoline,48786028.280133456
Africa,Commodity,Biodiesels,31230009.563378647
Africa,Commodity,Other Liquid Biofuels,132100001.97647457
Africa,Commodity,Rubber and plastic products (25),17286052541.97918
Africa,Commodity,Glass and glass products,4273676930.902423
Africa,Commodity,"Secondary glass for treatment, Re-processing of secondary glass into new glass",0.0
Africa,Commodity,Ceramic goods,3575552264.386235
Africa,Commodity,"Bricks, tiles and construction products, in baked clay",1039263206.5030063
Africa,Commodity,"Cement, lime and plaster",7983332491.305413
Africa,Commodity,"Ash for treatment, Re-processing of ash into clinker",0.0
Africa,Commodity,Other non-metallic mineral products,5187983446.383306
Africa,Commodity,Basic iron and steel and of ferro-alloys and first products thereof,18325825774.987373
Africa,Commodity,"Secondary steel for treatment, Re-processing of secondary steel into new steel",0.0
Africa,Commodity,Precious metals,2992571154.8143187
Africa,Commodity,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",0.0
Africa,Commodity,Aluminium and aluminium products,5764736497.518941
Africa,Commodity,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",0.0
Africa,Commodity,"Lead, zinc and tin and products thereof",1335864983.8603811
Africa,Commodity,"Secondary lead for treatment, Re-processing of secondary lead into new lead",0.0
Africa,Commodity,Copper products,4175495601.135186
Africa,Commodity,"Secondary copper for treatment, Re-processing of secondary copper into new copper",0.0
Africa,Commodity,Other non-ferrous metal products,3214605537.8748746
Africa,Commodity,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",0.0
Africa,Commodity,Foundry work services,3354654925.3813386
Africa,Commodity,"Fabricated metal products, except machinery and equipment (28)",31350527212.911736
Africa,Commodity,Machinery and equipment n.e.c. (29),50881442786.144394
Africa,Commodity,Office machinery and computers (30),10924568638.909584
Africa,Commodity,Electrical machinery and apparatus n.e.c. (31),27175889690.793526
Africa,Commodity,"Radio, television and communication equipment and apparatus (32)",23819138439.413338
Africa,Commodity,"Medical, precision and optical instruments, watches and clocks (33)",14202276077.279305
Africa,Commodity,"Motor vehicles, trailers and semi-trailers (34)",54355596340.475815
Africa,Commodity,Other transport equipment (35),14138776257.98611
Africa,Commodity,Furniture; other manufactured goods n.e.c. (36),22753754031.14721
Africa,Commodity,Secondary raw materials,1808966939.5475433
Africa,Commodity,"Bottles for treatment, Recycling of bottles by direct reuse",0.0
Africa,Commodity,Electricity by coal,2530675240.8975196
Africa,Commodity,Electricity by gas,9411795034.77835
Africa,Commodity,Electricity by nuclear,1160262436.3292265
Africa,Commodity,Electricity by hydro,7648068551.00479
Africa,Commodity,Electricity by wind,268564305.1712905
Africa,Commodity,Electricity by petroleum and other oil derivatives,4476299116.794292
Africa,Commodity,Electricity by biomass and waste,324317926.5954023
Africa,Commodity,Electricity by solar photovoltaic,113662566.32504755
Africa,Commodity,Electricity by solar thermal,417.99342860311214
Africa,Commodity,"Electricity by tide, wave, ocean",9428421.248079017
Africa,Commodity,Electricity by Geothermal,177520825.66948572
Africa,Commodity,Electricity nec,0.0
Africa,Commodity,Transmission services of electricity,3780968760.0843077
Africa,Commodity,Distribution and trade services of electricity,12556371081.883442
Africa,Commodity,Coke oven gas,94591491.56911042
Africa,Commodity,Blast Furnace Gas,131783822.74247488
Africa,Commodity,Oxygen Steel Furnace Gas,66784897.81329603
Africa,Commodity,Gas Works Gas,73011830.40273327
Africa,Commodity,Biogas,59291798.56539413
Africa,Commodity,Distribution services of gaseous fuels through mains,5639508996.996035
Africa,Commodity,Steam and hot water supply services,1328609439.0337963
Africa,Commodity,"Collected and purified water, distribution services of water (41)",4920299580.982468
Africa,Commodity,Construction work (45),288356740519.8126
Africa,Commodity,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",0.0
Africa,Commodity,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",43684219691.88582
Africa,Commodity,Retail trade services of motor fuel,2900791971.54564
Africa,Commodity,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",102165302617.07498
Africa,Commodity,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",71800316028.32494
Africa,Commodity,Hotel and restaurant services (55),111639371252.96867
Africa,Commodity,Railway transportation services,15845636290.317463
Africa,Commodity,Other land transportation services,66411067278.66645
Africa,Commodity,Transportation services via pipelines,3597620740.879778
Africa,Commodity,Sea and coastal water transportation services,33153658401.93037
Africa,Commodity,Inland water transportation services,1327123137.664042
Africa,Commodity,Air transport services (62),20808233788.064907
Africa,Commodity,Supporting and auxiliary transport services; travel agency services (63),60449201963.845604
Africa,Commodity,Post and telecommunication services (64),71255768441.77261
Africa,Commodity,"Financial intermediation services, except insurance and pension funding services (65)",29961833612.1745
Africa,Commodity,"Insurance and pension funding services, except compulsory social security services (66)",21796795647.248768
Africa,Commodity,Services auxiliary to financial intermediation (67),17290623201.52053
Africa,Commodity,Real estate services (70),112246852641.28772
Africa,Commodity,Renting services of machinery and equipment without operator and of personal and household goods (71),21868294572.801872
Africa,Commodity,Computer and related services (72),32318229853.862816
Africa,Commodity,Research and development services (73),9952273963.652716
Africa,Commodity,Other business services (74),91647624880.89616
Africa,Commodity,Public administration and defence services; compulsory social security services (75),143799459514.8313
Africa,Commodity,Education services (80),48982899651.727
Africa,Commodity,Health and social work services (85),97530886362.23952
Africa,Commodity,Food waste for treatment: incineration,970651138.3039112
Africa,Commodity,Paper waste for treatment: incineration,1048021281.0349131
Africa,Commodity,Plastic waste for treatment: incineration,782131898.0845896
Africa,Commodity,Intert/metal waste for treatment: incineration,700795236.504843
Africa,Commodity,Textiles waste for treatment: incineration,382013473.6843334
Africa,Commodity,Wood waste for treatment: incineration,484072384.53607297
Africa,Commodity,Oil/hazardous waste for treatment: incineration,543897965.7841184
Africa,Commodity,Food waste for treatment: biogasification and land application,287899011.7866597
Africa,Commodity,Paper waste for treatment: biogasification and land application,92630466.46561603
Africa,Commodity,Sewage sludge for treatment: biogasification and land application,1001471701.4280318
Africa,Commodity,Food waste for treatment: composting and land application,893246820.7190833
Africa,Commodity,Paper and wood waste for treatment: composting and land application,214462291.83132532
Africa,Commodity,Food waste for treatment: waste water treatment,2330450343.326578
Africa,Commodity,Other waste for treatment: waste water treatment,2529063410.96276
Africa,Commodity,Food waste for treatment: landfill,2268158021.328061
Africa,Commodity,Paper for treatment: landfill,1392829638.002812
Africa,Commodity,Plastic waste for treatment: landfill,800917986.4588264
Africa,Commodity,Inert/metal/hazardous waste for treatment: landfill,1186822073.4027824
Africa,Commodity,Textiles waste for treatment: landfill,405192971.01156324
Africa,Commodity,Wood waste for treatment: landfill,500389092.04410905
Africa,Commodity,Membership organisation services n.e.c. (91),11234578862.428167
Africa,Commodity,"Recreational, cultural and sporting services (92)",31040504780.097813
Africa,Commodity,Other services (93),19710875322.64559
